id	alias	apt	attack_country	attack_means	attack_target	belong_country	create_time	creation_date	note	update_time	status
11680		WildCard					2023-12-01		研究团队发现了一个新的 APT 组织，称为“WildCard”，最初是通过使用 SysJoker 恶意软件检测到的，该恶意软件于 2021 年针对以色列教育部门。该组织与 ClearSky 的ElectricPowder 行动的可能联系。与 ElectricPowder 行动的联系表明了 WildCard 的先进能力，重点关注以色列境内的关键部门	2023-12-06	保留
11686	NULL	美国国安局nsa	NULL	NULL	NULL	NULL	2023-12-03	NULL	NULL	2023-12-03	待处置
11752	DarkCasino,APT-N-12,Water Hydra	鬼轮盘					2023-12-06		DarkCasino组织（中文名称：鬼轮盘；绿盟科技高级威胁组织编号：APT-N-12）是一个最早于2021年活动的以经济利益为驱动的APT组织	2024-03-01	保留
11755		双异鼠					2023-12-06		攻击者策划发动了一场持续时间六个月以上的针对我国的大型网络攻击行动。该攻击者具有较高的黑客技术水平以及极高的攻击破坏能力，在持续调查过程中发现了该攻击者的数次网络攻击活动与两种独有武器工具，并关联确认了该攻击者针对国内多个目标的入侵行为。该武器在通信过程中使用了两次异或加密，根据这一特殊的通信加密思路将该主要工具命名为“双异鼠”，并以相同的名称标记该攻击者为双异鼠组织	2023-12-06	保留
11758	Scarred Manticore	ScarredManticore				伊朗	2023-12-06		Scarred Manticore 是一个伊朗民族国家威胁组织，主要针对中东的政府和电信部门。Scarred Manticore 与多产的伊朗演员 OilRig（又名 APT34、EUROPIUM、Hazel Sandstorm）有联系，一直在追求高调组织，利用定制工具系统地窃取数据	2023-12-06	保留
11761	Skeleton Wolf,APT-LY-1008	骷髅狼					2023-12-06		通过仔细的样本分析和追溯，我们发现这些攻击事件共享相同的攻击组件和模式，因此我们确定该类攻击背后的幕后黑手为同一组织。鉴于该组织攻击手法的独特性，我们将该组织命名为“骷髅狼”(Skeleton Wolf)	2023-12-06	保留
11764	Storm-0558	Storm0558					2023-12-06		名为Storm-0558的中国黑客组织侵入了微软工程师的公司账户，窃取了一个重要秘钥，进而盗取美国多名高官的电子邮件。其中包括商务部长雷蒙多，美国驻中国大师伯恩斯等人的数十万个电邮的资料。事件引发了对微软网络安全的关注。民主党俄勒冈州议员怀登已要求美国当局调查此事件。这个事件引发了对微软网络安全的关注，让人们开始质疑：这是不是证明了微软拥有大量后门	2023-12-06	保留
11767		Fenix					2023-12-06		“Fenix”组织对墨西哥和智利政府网站的用户实施僵尸网络攻击，该组织采用巧妙的钓鱼手法，将受害者的访问链接重定向至伪装成墨西哥和智利政府官方网站的虚假网站，在这些钓鱼网站上，攻击者声称为增强网站的安全性，提供可供用户下载的安全工具，这些所谓的安全工具实际上是信息窃取软件，用于窃取受害者的敏感数据信息	2023-12-06	保留
11773	TAG-74	TAG74					2023-12-15		TAG-74 长期持续关注韩国目标持续时间及其与北部战区的明显一致性指挥部，很可能该集团将继续保持高水平其不断努力从战略中收集情报的活动目标在韩国境内。 此外，还有可能集团将业务扩展至日本等国家俄罗斯的情报收集工作	2024-01-10	保留
11899	Earth Lusca,Bronze University,Charcoal Typhoon,Red Scylla	EarthLusca					2023-12-15		一个被追踪为Earth Lusca的复杂难以捉摸的威胁行为者出于财务目的，通过鱼叉式网络钓鱼和水坑攻击将全球政府和私人组织作为目标。据安全公司称，该组织出于经济动机，其网络间谍活动打击了高价值目标，例如政府和教育机构、宗教运动、新型冠状病毒研究组织、赌博、加密货币公司和媒体	2024-01-10	保留
11902		Redfly					2023-12-15		今年早些时候，一个名为Redfly的威胁行为者与位于一个未命名亚洲国家的国家电网的妥协有关长达六个月，使用了一种称为ShadowPad的已知恶意软件。“攻击者设法窃取了凭据并破坏了该组织网络上的多台计算机，”Broadcom旗下的赛门铁克威胁猎人团队在与The Hacker News分享的一份报告中表示。 “这次攻击是针对[关键国家基础设施]目标的一系列间谍入侵中的最新一次	2024-01-10	保留
11995	DarkShadow,Oro0lxy	Storm0062					2023-12-15		根据微软的追踪，这个利用Atlassian Confluence漏洞的黑客组织被称为Storm-0062，也被称为DarkShadow或Oro0lxy。值得注意的是，Oro0lxy是李小鱼（Li Xiaoyu）创建的一个数字化别名。李小鱼是一名中国黑客，被美国司法部于2020年7月指控入侵美国、香港和中国的“数百家公司”，其中包括新冠疫苗研发商Moderna	2024-01-10	保留
12043		Grayling					2023-12-20		安全研究人员分享了一个新的 APT 组织的证据，该组织主要针对中国台湾组织开展了持续至少四个月的网络间谍活动。该组织被赛门铁克称为“Grayling”，其活动从 2023 年 2 月开始，至少持续到 2023 年 5 月，从台湾的制造、IT 和生物医学公司以及美国、越南和太平洋岛屿的受害者那里窃取敏感信息	2024-01-08	保留
12052		StarBlizzard					2024-01-02		Star Blizzard主要采用鱼叉式网络钓鱼攻击，先研究目标对象的兴趣及网络活动，再通过社交媒体或专业网络平台来与受害目标进行交流，他们创建虚假的社交媒体数据，冒充各类专家，再以会议或活动邀约为诱饵，于Outlook、Gmail、Yahoo或Proton邮件平台，创建假冒为对方感兴趣的电子邮件账号	2024-07-15	保留
12694	Teal Kurma,Sea Turtle,Marbled Dust,Cosmic Wolf	TealKurma					2024-01-02		Teal Kurma(又名Sea Turtle、Marbled Dust,、Cosmic Wolf)是一个致力于情报收集和监视活动的土耳其间谍组织，该组织在2018年至2020年期间非常活跃，曾参与大规模且长期的域名服务器(DNS)劫持攻击，并且主要关注欧洲和中东地区，目标实体涵盖政府、电信、IT服务运营商、非政府组织等各种私营和公共部门	2024-01-08	保留
12718		TA422				俄罗斯	2024-01-02		TA422组织，是一个被美国归属于俄罗斯GRU情报局的黑客组织，与APT28、Forest Blizzard、Pawn Storm、Fancy Bear、BlueDelta等组织有重叠活动，该组织常进行钓鱼攻击活动，并且经常利用历史漏洞进行渗透。自2023年3月以来，安全人员观察到TA422组织频繁地向欧洲和北美发起历史漏洞攻击活动以及钓鱼攻击活动，针对行业包括政府、航空航天、教育、金融、制造和技术部门，利用的历史漏洞有CVE-2023-38831(WinRAR远程执行漏洞)和CVE-2023-23397(Microsoft Outlook特权提升漏洞)，安全人员还捕获到超过一万封钓鱼邮件	2024-01-10	保留
12733		TA4557					2024-01-02		TA4557自2018年以来一直活跃，是一个出于经济动机的威胁组织，曾分发More_Eggs后门，常使用以求职者为主题的钓鱼诱饵，并具有独特的攻击链。此外，该组织似乎与网络犯罪组织FIN6的相关活动存在重叠，其使用的恶意软件也曾被Cobalt Group和Evilnum组织使用	2024-01-10	保留
12745		UNC2975					2024-01-02		UNC2975组织开展了一场恶意广告活动。该活动可以追溯到2023年6月19日，攻击者通过利用搜索引擎流量以及宣传以无人认领资金为主题的恶意网站，进而传播PAPERDROP和PAPERTEAR恶意软件下载器，最终部署了DANABOT和DARKGATE后门。据悉，UNC2975至少从2021年起，就一直利用此技术在受害者机器上分发第二阶段有效负载的恶意下载器，该组织还通常使用社交媒体、微软和谷歌广告来宣传虚假网站	2024-01-10	保留
12802		AquaBot					2024-01-02			2024-07-19	删除
12826		Kinsing					2024-01-02		Kinsing黑客组织向以迅速调整的弹性战术闻名于黑客界，包括转而利用新披露的Web应用程序漏洞来入侵目标网络，并植入加密货币挖矿程序。本月初，安全公司Aqua便揭发了Kinsing恶意攻击者意图利用名为Looney Tunables的Linux权限提升漏洞来渗透云计算环境	2024-01-10	保留
12883	UAC-0099	UAC0099	乌克兰				2024-01-02		UAC-0099自2022年中期以来便一直针对乌克兰。2023年8月，该组织使用ukr.net电子邮件服务向一名在乌克兰境外公司远程工作的乌克兰员工发送了一封冒充利沃夫市法院的包含LNK文件附件的SFX钓鱼邮件，进而诱导其下载执行恶意的PowerShell	2024-01-10	保留
12976	Storm-0569	Storm0569					2024-01-05		Storm-0569 是一个访问代理，专注于通过恶意广告和包含恶意下载网站链接的网络钓鱼邮件下载被入侵后的有效载荷，比如 BATLOADER	2024-01-10	保留
12985	Storm-1113	Storm1113					2024-01-05		Storm-1113 是一个威胁行为者，它既是一个通过搜索广告传播恶意软件的访问代理，也是一个提供恶意安装程序和登陆页面框架的‘即服务’实体	2024-01-10	保留
12991	Storm-1674	Storm1674					2024-01-05		Storm-1674 是一个访问代理，以使用基于公开可用的 TeamsPhisher 工具来分发 DarkGate 恶意软件而闻名	2024-01-10	保留
13006		Amdc6766					2024-01-05		2017年，黑客入侵Avast服务器，在CCleaner更新中植入恶意代码，被数百万用户下载。2017年，M.E.Doc遭黑客攻击，篡改更新植入NotPetya，影响全球公司。2020年，黑客入侵SolarWinds服务器，植入恶意代码影响客户敏感信息，导致美国财政部、商务部等多个政府机构，用户受到长期入侵和监视。该域名常用于供应链投毒攻击以及动态链接库远控后门，因此内部将该团伙命名为代号“amdc6766”黑产组织。	2024-01-10	保留
13105		DarkRiver					2024-01-08		DarkRiver：一个名为DarkRiver:DarkRiver 的新 APT 组织  A new APT group named  正在针对俄罗斯国防部门的公司。该组织非常注重保持隐秘性，对目标非常有选择性，并从干净的基础设施发起一次性攻击。该组织的主要工具是 MataDoor，这是一个高度模块化且前所未见的后门。到目前为止，俄罗斯安全公司 Positive Technologies 已将 DarkRiver 与对四家俄罗斯国防公司的入侵联系起来	2024-01-08	保留
13108	Onyx Sleet	OnyxSleet				朝鲜	2024-01-08		Onyx Sleet 是同样由朝鲜政府撑腰的威胁组织，主要针对韩国、美国和印度的国防和 IT 服务。Onyx Sleet 使用了自行开发的一套强大的工具对受害者环境实现持久访问，并且不被发现，该组织经常利用 N 日漏洞（N-day）获得对威胁目标的初始访问权限  ———————————————— 原文作者：嘶吼专业版 转自链接：https://www.wangan.com/p/11v7ce555abc7301 版权声明：著作权归作者所有。商业转载请联系作者获得授权，非商业转载请保留以上作者信息和原文链接。	2024-01-10	保留
13111	Diamond Sleet	DiamondSleet				朝鲜	2024-01-08		Diamond Sleet（ZINC）是朝鲜政府撑腰的威胁组织，主要从事间谍活动、窃取数据、牟取经济利益和破坏网络。这个组织通常以全球各地的媒体、IT 服务和国防相关实体为目标。微软在 2021 年 1 月报告了 Diamond Sleet 针对安全研究人员的攻击，该组织在 2022 年 9 月将开源软件沦为武器化。2023 年 8 月，Diamond Sleet 侵入了一家德国软件供应商的软件供应链	2024-01-08	保留
13114		Wagemole					2024-01-08		研究人员最近发现了两项针对求职活动的独立活动，这些活动与朝鲜民主主义人民共和国 (DPRK)（俗称朝鲜）相关的国家支持的威胁行为者有关。我们将第一个活动称为“传染性面试”，威胁行为者冒充雇主（通常是匿名或身份模糊），诱骗软件开发人员通过面试过程安装恶意软件。这种恶意软件可能会造成各种类型的盗窃。我们有适度的信心认为“传染性采访”是由朝鲜国家支持的威胁行为者进行的。我们将第二次活动称为“Wagemole”，威胁行为者在美国和世界其他地区的组织中寻求未经授权的就业，从而可能获得经济利益和间谍活动。我们高度确信瓦格莫勒是朝鲜国家支持的威胁。这两个活动的活动仍然是持续的威胁	2024-01-08	保留
13117		TA581					2024-01-08		2 月的活动与一个名为TA581的新组织有关，威胁参与者使用武器化的Microsoft OneNote附件分发Forked变体。TA581使用的另一种恶意软件是Bumblebee加载程序	2024-01-08	保留
13120		ITG05				俄罗斯	2024-01-10		ITG05被追踪为一个可能由俄罗斯国家资助的组织，它由多个活动集群组成，并与APT28、UAC-028、和Forest Blizzard存在重叠	2024-01-10	保留
13123		ShroudedSnooper					2024-01-10		ShroudedSnooper 威胁行为者通过名为 HTTPSnoop 的后门瞄准中东的电信服务提供商。思科 Talos 研究人员最近发现了一种名为 HTTPSnoop 的新隐形植入物，该植入物被用于针对中东电信提供商的攻击	2024-01-10	保留
13126		AeroBlade					2024-01-10		一个以前未知的威胁行为者，其目标是美国的一家航空航天组织，其明显目标是进行商业和竞争性网络间谍活动。攻击者使用鱼叉式网络钓鱼作为交付机制：以电子邮件附件形式发送的武器化文档，包含嵌入式远程模板注入技术和恶意 VBA 宏代码，以交付下一阶段的最终有效负载执行	2024-01-10	保留
13129	Rare Wolf	RareWolf					2024-01-10		Rare Wolf是一个自2019年开始活跃的攻击组织，常使用钓鱼攻击。近期活动中，攻击者发送携带附件的恶意网络钓鱼邮件，邮件内容为电子发票相关，并表示附件为加密压缩包，压缩包中包含发票。邮件内容中给出了压缩包解密密钥。压缩文件解压后包含一个scr安装程序，当用户运行该程序后，程序将创建一个特定文件夹并将该文件夹设置为隐藏、不可索引属性。随后，程序将创建特定注册表项，同时使用curl从远程服务器下载加密压缩包	2024-01-10	保留
13132	UAC-0006	UAC0006					2024-01-10		UAC-0006组织自2013年开始被研究人员追踪，该组织在针对乌克兰金融行业的攻击活动中排名第一，据传该组织每周从乌克兰企业账户窃取的资金高达一百万格里(乌克兰货币)。目前，研究人员观察到该组织使用超过13种恶意程序，包括SMOKELOADER、LOADERX3、RDPWRAPPER、LUMMASTEALER、REDLINESTEALER、TALESHOT等程序	2024-01-10	保留
13135	Forest Blizzard	ForestBlizzard					2024-01-10		来自俄罗斯的组织Forest Blizzard涉及修改 Microsoft Exchange 服务器内邮箱文件夹权限的技术。它允许攻击者提供对电子邮件通信的秘密、未经授权的访问，并在通过 CVE-2023-23397（Microsoft Outlook 漏洞）获得对电子邮件帐户的访问权限	2024-01-10	保留
13183		HomelandJustice				伊朗	2024-01-15		2023年12月24日，伊朗组织“Homeland justice”在其Telegram频道上发布了一段阿尔巴尼亚语视频，称其再次摧毁“恐怖分子支持者”。该组织自2022年7月以来一直在运作，专注于针对阿尔巴尼亚的勒索软件和破坏性活动	2024-01-15	保留
13186	Water Curupira	WaterCurupira					2024-01-15		一个名为Water Curupira的威胁组织开始在垃圾邮件活动中积极传播PikaBot恶意软件加载程序。据悉，Water Curupira组织常会通过开展网络钓鱼活动以释放Cobalt Strike等后门，进而实施Black Basta勒索软件攻击。不过，该组织在2023年第三季度的前几周进行DarkGate垃圾邮件活动和IcedID恶意软件分发活动后，便一直专注于传播Pikabot。PikaBot则是一种复杂的多阶段恶意软件，它在同一文件中具有加载程序、核心模块，以及解密的shellcode，可从其资源(实际有效负载)中解密另一个DLL文件。另外，PikaBot与Qakbot非常相似，后者于2023年8月被执法部门取缔，而PikaBot则在2023年最后一个季度得到积极传播，这表明Pikabot很可能会成为Qakbot的替代品	2024-01-15	保留
13201	UAC-0050	UAC0050					2024-01-17		UAC-0050 是一个专注于乌克兰的威胁行为者，正在使用新策略来传播 Remcos RAT。 在其最新举措中，UAC-0050 通过隐藏数据传输方法巧妙地避免检测并智胜 EDR 系统，展现了先进的适应性。	2024-01-17	保留
13204	Turan Ordusu,TuranOrdusu	图兰军	中国			土耳其	2024-01-17	2019-12-21T16:00:00.000Z	该组织是2019年12月22日成立的土耳其反华黑客组织，并大力支持东突分裂势力，同时针对中国境内政府、教育等类别网站进行攻击。早在2019年该组织刚成立时，知道创宇404积极防御实验室就已开始监测其动向;其成立当日，一名昵称为 “Yakamoz1319” 的组织成员就在黑客论坛 “turkhackteam” 上发帖煽动土耳其黑客针对我国境内网站发起攻击，以实际行动表明对“东突厥斯坦”的支持	2024-01-17	保留
13207	Moshen Dragon	MoshenDragon					2024-01-17		rend Micro 获悉 2022 年 5 月 2 日发布的一些研究，涉及据称位于中亚的被称为‘Moshen Dragon’的威胁行为者，该攻击者部署了恶意软件集群，试图劫持各种流行的安全产品，其中包括 Trend微型，	2024-01-17	保留
13210		Bigpanzi					2024-01-19		这个团伙主要针对的设备是Android操作系统的电视、机顶盒，eCos操作系统的机顶盒等。不同于一般的僵尸网络通过0/N day传播，这个团伙组建僵尸网络的主要手段是免费或廉价的满足用户的视听需求，即诱使用户安装免费的视频APP，或固件刷机安装廉价的影像娱乐平台，这些APP/平台都带有后门组件，一旦安装设备就成了黑产团伙私建流媒体平台中的一个业务流量节点；业务涵盖流量代理，DDoS攻击，互联网提供内容的服务（OTT），盗版流量（Pirate Traffic）等。基于这个僵尸网络庞大的规模，以及文件名pandoraspear，我们将这个团伙命名为Bigpanzi	2024-01-19	保留
13675		暗蚊					2024-01-26		该黑产团伙采用供应链投毒、伪造官方软件网站、以及利用破解软件等多种方式传播恶意程序，主要攻击目标是IT运维人员，攻击范围涵盖了Windows、Linux以及macOS等操作系统。此外，该团伙使用经过精心构造的域名，并对下载的载荷文件进行混淆处理，以规避安全产品的检测，因此用“暗蚊”组织命名该团伙	2024-01-26	保留
13816		Blackwood					2024-02-06		Blackwood 是一个与中国结盟的 APT 组织，至少自 2018 年以来一直活跃，从事针对中国和日本个人和公司的网络间谍活动。 Blackwood 有能力进行中间对手攻击，通过合法软件更新来传递我们命名为 NSPX30 的植入程序，并通过拦截植入程序生成的流量来隐藏其命令和控制服务器的位置	2024-02-06	保留
13819		ScalyWolf					2024-02-06		Scaly Wolf组织于2023年6月首次亮相，以Roskomnadzor(俄罗斯联邦政府)为诱饵进行钓鱼攻击活动，7月的攻击活动与6月相似，均通过钓鱼活动分发White Snake恶意软件	2024-02-06	保留
13822		树狼					2024-02-06		近期研究人员监测到一系列通过社交软件和电子邮件传播的税务、医疗保险等相关钓鱼链接，或文档的攻击活动，攻击者使用hfs搭建文件存储服务，存放钓鱼文档和后阶段PayLoad。诱导用户点击下载后的文档中的链接。通过hfs页面的点击次数可以看出受影响用户广泛，以下是研究人员近期监测到近期树狼远控攻击活动趋势，首次发现于2023年11月中旬，根据其pdb名称命名为”树狼“。	2024-02-06	保留
13825		UNC4990					2024-02-06		UNC4990组织至少从2020年开始活跃，主要针对意大利用户，常使用USB设备感染用户，目前UNC4990正在逐渐转向使用GitHub、GitLab、Vimeo等网站托管有效负载。安全人员还观察到攻击者使用EMPTYSPACE(也称为VETTA Loader和BrokerLoader)加载器和QUIETBOARD后门	2024-02-06	保留
13828	WhiteBat	Albabat					2024-02-06		Albabat，也称为 White Bat，是一种以 Rust 编写的出于经济动机的勒索软件变体，它会识别和加密对用户重要的文件，并要求赎金才能释放它们。它首次出现于 2023 年 11 月，其变体版本为 0.1.0。0.3.0 版本于 12 月下旬发布，随后于 2024 年 1 月中旬发布了 0.3.3 版本。Albabat 勒索软件似乎作为流氓软件进行分发，例如假冒的 Windows 10 数字激活工具和《反恐精英 2》游戏的作弊程序	2024-02-06	保留
13834		StickyWerewolf					2024-02-26		Sticky Werewolf是一个网络间谍组织，专门攻击俄罗斯和白俄罗斯的政府机构和金融公司。该组织常通过带有恶意文件链接的网络钓鱼电子邮件作为其初始攻击媒介，并会配合使用Darktrack RAT和Ozone RAT以及MetaStealer窃取程序(RedLine Stealer的变体)等工具	2024-02-26	保留
13837		UTGQ007					2024-02-27		该团伙攻击目标有中国、韩国、越南、印度等亚洲国家，行业涉及建筑、房产营销、互联网，并使用特有的ROTbot木马窃取加密货币、知识产权、社交账号等敏感数据，与faceduck Group(ducktail)盈利模式类似存在劫持facebook商业账号ads的行为，我们将相关细节披露给开源社区，供友商进行分析排查	2024-02-27	保留
13840		RansomHouse					2024-02-29		RansomHouse 组织以其使用专门程序进行勒索活动而闻名，该组织开发了一种名为“MrAgent”的新恶意工具。它旨在跨多个VMware ESXi虚拟机管理程序自动分配数据加密器，这为虚拟机攻击提供了新的机会。RansomHouse 是一种勒索软件即服务 ( RaaS ) 操作，于 2021 年 12 月出现，采用双重勒索策略。 2022 年 5 月，该组织在暗网上创建了一个特殊页面来发布受害者的数据	2024-02-29	保留
13843		Doppelganger					2024-02-29		Doppelganger是一个亲俄网络，以传播反乌克兰宣传而闻名，是“规模最大、持续性最强的俄罗斯裔行动”。至少自2022年2月起活跃，它与两家名为Structurea National Technologies and Social Design Agency的公司有联系	2024-02-29	保留
13846		SavvySeahorse					2024-03-01		Savvy Seahorse 是一个 DNS 威胁行为者，其说服受害者在虚假投资平台上创建账户，向个人账户存款，然后将这些存款转移到俄罗斯的一家银行。该行为者利用 Facebook 广告引诱用户进入其网站，并最终在虚假投资平台注册。活动主题通常涉及特斯拉、Facebook/Meta 和帝国石油等知名公司	2024-03-01	保留
13849		Ducktail					2024-03-01		Ducktail是一个2021年被发现的网络犯罪组织，具有越南背景。该组织主要针对Facebook企业账号进行攻击，通过伪装成图片、文档等文件的恶意程序，利用鱼叉式攻击方式攻击有权管理Facebook企业账号的个人。一旦获取目标账号权限，他们就会发布广告，损害受害者声誉并获利	2024-03-01	保留
13852	UAC-0184	UAC0184					2024-03-01			2024-03-01	保留
13855		ResumeLooters					2024-03-01		作为 11 月至 12 月活动的一部分，该组织主要袭击了印度（12 个）、台湾（10 个）、泰国（9 个）、越南（7 个）和中国（3 个）的站点。然而，它也以澳大利亚、菲律宾、韩国、日本、美国、巴西、俄罗斯和意大利的受害者为目标	2024-07-19	保留
14191	EagleStrike	GambleForce					2024-03-06		该黑客组织一直使用 SQL 注入并利用赌博组织的内容管理系统 (CMS) 中的漏洞、政府、零售和旅游部门，窃取敏感信息，包括用户凭证。该黑客组织完全依赖开源和其他公开可用的工具来进行初始访问、侦察和数据盗窃，并且据观察在攻击中使用了 Cobalt Strike 渗透测试框架	2024-03-06	保留
14194	CyberAveng3rs,Cyber Avengers	CyberAv3ngers					2024-03-06		伊朗黑客组织“网络复仇者”，又名“CyberAv3ngers”，在Telegram频道中声称他们已渗透到BAZAN网络。周六（7月29日）晚上，该组织发布了BAZAN集团公司的SCADA系统的屏幕截图，该系统用于监视和控制工业控制系统	2024-03-06	保留
14197	farnetworkl,jingo,jsworm,razvrat,piparkuka,farnetworkit	Farnetwork					2024-03-07		Farnetwork 是一位熟练的威胁参与者，精通俄语，在五个不同的勒索软件即服务 (RaaS) 计划中发挥了关键作用，承担了多种角色，例如恶意软件开发的协调者和贡献者	2024-03-07	保留
14200	RedCurl,Red Wolf	EarthKapre					2024-03-08		间谍组织 Earth Kapre（又名 RedCurl 和 Red Wolf）一直在积极针对俄罗斯、德国、乌克兰、英国、斯洛文尼亚、加拿大、澳大利亚和美国的组织开展网络钓鱼活动。它使用包含恶意附件（.iso 和 .img）的网络钓鱼电子邮件，打开此文件就会成功感染，以触发创建持久性计划任务，同时未经授权收集敏感数据并将其传输到命令和控制 (C&C) 服务器	2024-03-08	保留
14203		TA4903					2024-03-08		TA4903 是一个出于经济动机的网络犯罪者，它欺骗美国政府实体和多个行业的私营企业。该攻击者主要针对位于美国的组织，偶尔也会针对全球范围内的组织，以进行大量电子邮件活动。研究人员高度确信这些活动的目标是窃取公司凭据、渗透邮箱并进行后续商业电子邮件泄露活动	2024-03-08	保留
14206		FluffyWolf					2024-03-08		Fluffy Wolf组织正通过钓鱼邮件的方式感染主机，安全人员表示，该组织至少自2022年以来一直活跃，常通过钓鱼邮件投递受密码保护的压缩文档，压缩文档包含伪装成对账报告的可执行文件，可执行文件可在主机中部署Meta Stealer、WarZone RAT等多种恶意程序	2024-03-08	保留
14245		SPIKEDWINE					2024-03-12		根据攻击链不同阶段使用的与葡萄酒相关的主题和文件名，将此威胁行为者命名为 SPIKEDWINE，并且对此案的调查正在进行中	2024-03-12	保留
14248		UNC1549					2024-03-12		UNC1549 ，该攻击者与Tortoiseshell重叠 ，Tortoiseshell是一个已公开 与 伊朗伊斯兰革命卫队 (IRGC)有联系的威胁攻击者。这一可疑的 UNC1549 活动至少自 2022 年 6 月以来一直活跃，并且截至 2024 年 2 月仍在持续。虽然其本质上是区域性的，并且主要集中在中东，但目标包括在全球运营的实体。此外还观察到该活动部署了多种规避技术来掩盖活动路径	2024-03-12	保留
14251		facebackgroup					2024-03-13			2024-07-19	删除
14257		MagnetGoblin					2024-03-15		Magnet Goblin组织是一个出于经济动机的攻击者，常在漏洞公开后，利用1day漏洞对服务器发起攻击活动。攻击者主要使用Nerbian恶意软件家族的软件，包括NerbianRAT(一种跨平台RAT，具有适用于Windows和Linux系统的变体)和MiniNerbian(一种小型Linux后门)	2024-03-15	保留
14293		雪狼					2024-03-26			2024-03-26	保留
14296		TA450					2024-03-29		TA450是一个主要针对以色列实体的黑客组织，特别是自2023年10月以色列与哈马斯战争爆发以来，其攻击活动持续进行，其攻击目标包括全球制造、技术和信息安全公司	2024-03-29	保留
14311		BitRAT					2024-04-03			2024-07-19	删除
14312		CloudWerewolf					2024-04-08		Cloud Werewolf组织利用网络钓鱼电子邮件，用对目标有吸引力的主题，如水疗优惠券和联邦法令，携带看似合法的恶意文档附件，对俄罗斯和白俄罗斯的政府组织进行了至少五次攻击	2024-04-08	保留
14341	LordNemesis	NemesisKitten					2024-04-19		报告详细描述了伊朗黑客活动分子组织“Lord Nemesis”（也称为“Nemesis Kitten”）对以色列学术界进行的供应链攻击。该组织自2023年底出现以来，公开宣称其目标是针对以色列的组织，并试图在其受害者中制造恐慌	2024-04-19	保留
14344		UTA0218					2024-04-19		UTA0218似乎自2024年3月26日开始利用该漏洞进行恶意活动测试；4月7日，攻击者继续尝试在客户的防火墙设备上部署一种基于Python的新型自定义后门：UPSTYLE，该后门允许攻击者通过特制的网络请求在设备上执行其他命令，但未能成功	2024-04-19	保留
14347		StarryAddax					2024-04-19		研究人员披露了一起新的攻击活动，并将攻击者追踪为Starry Addax。该组织主要针对阿拉伯撒哈拉民主共和国(SADR)，通过钓鱼攻击诱骗目标安装安卓恶意程序FlexStarling	2024-04-19	保留
14350		RUBYCARP					2024-04-19		研究人员最近发现了一个疑似由罗马尼亚人长期运营的僵尸网络组织：RUBYCARP。据悉，该组织似乎与Outlaw APT存在关联，它们共享许多的TTP，目前已活跃至少10年，主要依靠各种公共漏洞和暴力攻击手段部署僵尸网络，借助公共和私人类型的多个IRC网络进行通信，同时开发了大量的网络武器并会窃取目标数据，然后通过加密货币挖矿和网络钓鱼来获取经济利益	2024-04-19	保留
14353		LazyKoala					2024-04-19		研究人员近期发现了一系列针对俄罗斯、白俄罗斯、哈萨克斯坦、乌兹别克斯坦、吉尔吉斯斯坦、塔吉克斯坦和亚美尼亚政府、金融、医疗和教育部门的攻击。经关联分析，目前暂无法将该活动与已知威胁组织建立联系，研究人员因此将其命名为"Lazy Koala"	2024-04-19	保留
14356		���۹�					2024-04-19			2024-07-19	删除
14380		Ħڭ��					2024-04-19			2024-07-19	删除
14389		����					2024-04-19			2024-07-19	删除
14390		FaCai					2024-04-23		在分析过程中科恩实验室分析人员发现，该类木马在与C2地址进行通信时，往往使用6666或8888端口，并且加密后的数据也存在很多"6666"字符串，特别是在对数据进行定位时使用了字符串"FaCai2024"，因此将该团伙命名为“FaCai”。	2024-04-23	保留
14450		������					2024-04-23			2024-07-19	删除
14459	STORM-1849,STORM1849	UAT4356					2024-04-26		研究人员发现了一个以前未知的攻击者，现在追踪为 UAT4356，微软威胁情报中心追踪为 STORM-1849。该攻击者使用定制工具，表现出对间谍活动的明确关注以及对其目标设备的深入了解，这是成熟的国家资助攻击者的标志	2024-04-26	保留
14462		CoralRaider					2024-04-26		Cisco Talos研究团队4月4日发布的博文称，他们发现了一个新的威胁行为者，将其命名为“CoralRaider”，Talos认为该威胁行为者源自越南并具有经济动机。CoralRaider至少自2023 年以来一直在运营，目标是多个亚洲和东南亚国家的受害者	2024-04-26	保留
15365		FatalRat					2024-05-06			2024-07-19	删除
15371	Muddling Meerkat	MuddlingMeerkat					2024-05-07		Muddling Meerkat 通过 DNS 进行主动操作，创建大量广泛分布的查询，随后使用开放 DNS 解析器通过互联网传播。他们的行动与中国和中国参与者紧密相关的两个主题交织在一起：中国防火墙（GFW）和慢速滴注（或随机前缀）分布式拒绝服务（DDoS）攻击	2024-05-07	保留
15373		SecretCrow					2024-05-11		SecretCrow语音网络钓鱼组织正在构建一系列冒充执法机构、金融机构的网络钓鱼页面，通过开发恶意Android应用程序来诱骗受害者访问钓鱼网站，进而安装用于金融欺诈的应用程序(包括SecretCalls Loader和SecretCalls)以从受害者那里窃取金钱	2024-05-11	保留
15449		Storm1811					2024-05-17		Storm-1811是一个出于经济动机的网络犯罪组织，以部署Black Basta勒索软件而闻名。Quick Assist则是一款应用程序，使用户能够通过远程连接与其他人共享其Windows或macOS设备	2024-05-17	保留
